The message ID:                                            :   Delay
message ID:/promote/item-00435-10000                       :56.5018891178
message ID:/promote/item-00283-10000                       :170.703120501
message ID:/promote/item-00284-10000                       :103.058023729
message ID:/promote/item-00307-10000                       :283.937802474
message ID:/promote/item-00123-10000                       :174.792403733
message ID:/promote/item-00209-10000                       :99.4021328345
message ID:/promote/item-00396-10000                       :178.801289912
message ID:/promote/item-00300-10000                       :204.633241742
message ID:/promote/item-00444-10000                       :177.29848507
message ID:/promote/item-00056-10000                       :153.404115429
message ID:/promote/item-00194-10000                       :128.497853464
message ID:/promote/item-00343-10000                       :293.662025796
message ID:/promote/item-00012-10000                       :143.555209373
message ID:/promote/item-00000-10000                       :129.173788961
message ID:/promote/item-00187-10000                       :247.256200629
message ID:/promote/item-00278-10000                       :294.373884742
message ID:/promote/item-00393-10000                       :114.788448794
message ID:/promote/item-00347-10000                       :178.222225557
message ID:/promote/item-00483-10000                       :194.284237165
message ID:/promote/item-00115-10000                       :166.524979625
message ID:/promote/item-00267-10000                       :171.910309577
message ID:/promote/item-00036-10000                       :287.983656554
message ID:/promote/item-00461-10000                       :266.697501643
message ID:/promote/item-00133-10000                       :173.963996953
message ID:/promote/item-00386-10000                       :168.302406346
message ID:/promote/item-00428-10000                       :133.569059583
message ID:/promote/item-00092-10000                       :266.196622726
message ID:/promote/item-00230-10000                       :236.919954547
message ID:/promote/item-00180-10000                       :114.05531868
message ID:/promote/item-00200-10000                       :255.391333425
message ID:/promote/item-00255-10000                       :218.920374232
message ID:/promote/item-00484-10000                       :168.238663449
message ID:/promote/item-00451-10000                       :168.23927998
message ID:/promote/item-00309-10000                       :158.794259722
message ID:/promote/item-00246-10000                       :203.572139909
message ID:/promote/item-00050-10000                       :290.848003463
message ID:/promote/item-00472-10000                       :297.599981668
message ID:/promote/item-00294-10000                       :202.783748196
message ID:/promote/item-00282-10000                       :243.349307521
message ID:/promote/item-00228-10000                       :191.405587619
message ID:/promote/item-00290-10000                       :182.172092515
message ID:/promote/item-00439-10000                       :293.996212523
message ID:/promote/item-00236-10000                       :197.556051928
message ID:/promote/item-00334-10000                       :156.20198403
message ID:/promote/item-00219-10000                       :243.104575005
message ID:/promote/item-00141-10000                       :285.634567607
message ID:/promote/item-00016-10000                       :254.38098501
message ID:/promote/item-00072-10000                       :241.410948573
message ID:/promote/item-00080-10000                       :184.993127221
message ID:/promote/item-00112-10000                       :219.849299272
message ID:/promote/item-00122-10000                       :283.419414467
message ID:/promote/item-00231-10000                       :141.932538156
message ID:/promote/item-00272-10000                       :159.957701857
message ID:/promote/item-00495-10000                       :157.235867249
message ID:/promote/item-00374-10000                       :156.459164893
message ID:/promote/item-00415-10000                       :161.774175092
message ID:/promote/item-00086-10000                       :161.857038578
message ID:/promote/item-00440-10000                       :249.93585236
message ID:/promote/item-00212-10000                       :256.863643515
message ID:/promote/item-00464-10000                       :176.281474242
message ID:/promote/item-00002-10000                       :279.324095956
message ID:/promote/item-00317-10000                       :263.492307662
message ID:/promote/item-00467-10000                       :296.104271551
message ID:/promote/item-00021-10000                       :143.471320733
message ID:/promote/item-00373-10000                       :306.15655066
message ID:/promote/item-00280-10000                       :309.205669113
message ID:/promote/item-00247-10000                       :209.856125282
message ID:/promote/item-00177-10000                       :148.439832876
message ID:/promote/item-00156-10000                       :234.694645256
message ID:/promote/item-00349-10000                       :250.585856209
message ID:/promote/item-00119-10000                       :247.436597243
message ID:/promote/item-00124-10000                       :302.52734316
message ID:/promote/item-00185-10000                       :259.797064845
message ID:/promote/item-00304-10000                       :214.725758711
message ID:/promote/item-00079-10000                       :151.336850544
message ID:/promote/item-00390-10000                       :284.877933509
message ID:/promote/item-00101-10000                       :153.887955362
message ID:/promote/item-00147-10000                       :243.009769593
message ID:/promote/item-00388-10000                       :303.411859349
message ID:/promote/item-00026-10000                       :292.838773524
message ID:/promote/item-00004-10000                       :316.704752342
message ID:/promote/item-00118-10000                       :157.117380153
message ID:/promote/item-00354-10000                       :246.501857832
message ID:/promote/item-00074-10000                       :293.907541093
message ID:/promote/item-00487-10000                       :296.071248592
message ID:/promote/item-00190-10000                       :176.774555861
message ID:/promote/item-00335-10000                       :316.902514665
message ID:/promote/item-00320-10000                       :264.6753007
message ID:/promote/item-00213-10000                       :155.230094056
message ID:/promote/item-00044-10000                       :233.066250425
message ID:/promote/item-00073-10000                       :319.468941429
message ID:/promote/item-00351-10000                       :252.512340965
message ID:/promote/item-00184-10000                       :317.890459178
message ID:/promote/item-00406-10000                       :346.871298994
message ID:/promote/item-00098-10000                       :186.701340592
message ID:/promote/item-00033-10000                       :183.241395714
message ID:/promote/item-00375-10000                       :329.54541824
message ID:/promote/item-00268-10000                       :331.26235478
message ID:/promote/item-00167-10000                       :262.987969497
message ID:/promote/item-00441-10000                       :229.409762908
message ID:/promote/item-00054-10000                       :248.820389815
message ID:/promote/item-00097-10000                       :205.261889954
message ID:/promote/item-00460-10000                       :168.460816397
message ID:/promote/item-00491-10000                       :258.063865563
message ID:/promote/item-00327-10000                       :332.750332758
message ID:/promote/item-00497-10000                       :174.438933087
message ID:/promote/item-00195-10000                       :229.717274068
message ID:/promote/item-00372-10000                       :190.343668242
message ID:/promote/item-00244-10000                       :287.224004907
message ID:/promote/item-00449-10000                       :346.992233524
message ID:/promote/item-00207-10000                       :210.602346105
message ID:/promote/item-00392-10000                       :197.544024628
message ID:/promote/item-00410-10000                       :214.580761176
message ID:/promote/item-00433-10000                       :206.404046751
message ID:/promote/item-00166-10000                       :280.378535354
message ID:/promote/item-00129-10000                       :217.416657174
message ID:/promote/item-00384-10000                       :370.890355171
message ID:/promote/item-00368-10000                       :210.622997352
message ID:/promote/item-00321-10000                       :290.983237485
message ID:/promote/item-00071-10000                       :355.14098125
message ID:/promote/item-00040-10000                       :187.669209582
message ID:/promote/item-00356-10000                       :197.229065428
message ID:/promote/item-00030-10000                       :280.94959666
message ID:/promote/item-00160-10000                       :262.300176918
message ID:/promote/item-00188-10000                       :286.635398128
message ID:/promote/item-00168-10000                       :255.543629588
message ID:/promote/item-00205-10000                       :269.421719457
message ID:/promote/item-00126-10000                       :202.639774503
message ID:/promote/item-00328-10000                       :269.952661018
message ID:/promote/item-00470-10000                       :257.223485955
message ID:/promote/item-00319-10000                       :257.278859102
message ID:/promote/item-00043-10000                       :313.628294565
message ID:/promote/item-00206-10000                       :344.639495923
message ID:/promote/item-00308-10000                       :316.619043817
message ID:/promote/item-00485-10000                       :260.381380688
message ID:/promote/item-00475-10000                       :257.550619224
message ID:/promote/item-00411-10000                       :239.2188566
message ID:/promote/item-00271-10000                       :218.646653868
message ID:/promote/item-00042-10000                       :287.613985558
message ID:/promote/item-00394-10000                       :256.359821083
message ID:/promote/item-00151-10000                       :236.52491504
message ID:/promote/item-00046-10000                       :255.212436278
message ID:/promote/item-00161-10000                       :321.79215688
message ID:/promote/item-00366-10000                       :274.041000395
message ID:/promote/item-00242-10000                       :277.025795315
message ID:/promote/item-00346-10000                       :236.054338948
message ID:/promote/item-00106-10000                       :319.029127444
message ID:/promote/item-00019-10000                       :253.042772616
message ID:/promote/item-00010-10000                       :280.047514526
message ID:/promote/item-00096-10000                       :234.207552197
message ID:/promote/item-00336-10000                       :272.31072201
message ID:/promote/item-00250-10000                       :277.576577709
message ID:/promote/item-00199-10000                       :318.623735006
message ID:/promote/item-00063-10000                       :399.689419934
message ID:/promote/item-00006-10000                       :408.572825372
message ID:/promote/item-00088-10000                       :274.482294587
message ID:/promote/item-00105-10000                       :284.337235342
message ID:/promote/item-00360-10000                       :303.361327226
message ID:/promote/item-00117-10000                       :302.025813868
message ID:/promote/item-00486-10000                       :329.644189539
message ID:/promote/item-00237-10000                       :327.160410487
message ID:/promote/item-00438-10000                       :384.863633723
message ID:/promote/item-00312-10000                       :255.090479486
message ID:/promote/item-00403-10000                       :294.190298682
message ID:/promote/item-00087-10000                       :447.511905906
message ID:/promote/item-00453-10000                       :345.557877332
message ID:/promote/item-00482-10000                       :382.531384013
message ID:/promote/item-00064-10000                       :429.267808554
message ID:/promote/item-00009-10000                       :386.016542252
message ID:/promote/item-00216-10000                       :280.613448638
message ID:/promote/item-00113-10000                       :418.475548472
message ID:/promote/item-00254-10000                       :298.123361835
message ID:/promote/item-00052-10000                       :288.253780447
message ID:/promote/item-00203-10000                       :291.889375373
message ID:/promote/item-00173-10000                       :378.43422678
message ID:/promote/item-00408-10000                       :320.925570638
message ID:/promote/item-00049-10000                       :403.535323062
message ID:/promote/item-00399-10000                       :366.980503258
message ID:/promote/item-00456-10000                       :350.695571928
message ID:/promote/item-00003-10000                       :314.142383837
message ID:/promote/item-00447-10000                       :365.348761262
message ID:/promote/item-00400-10000                       :442.340361559
message ID:/promote/item-00154-10000                       :335.605627069
message ID:/promote/item-00436-10000                       :355.864588115
message ID:/promote/item-00215-10000                       :450.142052446
message ID:/promote/item-00111-10000                       :470.702273119
message ID:/promote/item-00263-10000                       :21535.0603603
message ID:/promote/item-00164-10000                       :21543.9808398
message ID:/promote/item-00256-10000                       :21484.9237434
message ID:/promote/item-00211-10000                       :21662.6199916
message ID:/promote/item-00407-10000                       :21641.7282134
message ID:/promote/item-00182-10000                       :21655.7453798
message ID:/promote/item-00458-10000                       :21713.3544547
message ID:/promote/item-00014-10000                       :21601.9881546
message ID:/promote/item-00249-10000                       :21532.1800644
message ID:/promote/item-00285-10000                       :21623.3291117
message ID:/promote/item-00121-10000                       :21708.955085
message ID:/promote/item-00446-10000                       :21683.7375666
message ID:/promote/item-00222-10000                       :21738.5137431
message ID:/promote/item-00363-10000                       :21616.1834116
message ID:/promote/item-00240-10000                       :21563.3173616
message ID:/promote/item-00469-10000                       :21702.9683625
message ID:/promote/item-00229-10000                       :21618.7448212
message ID:/promote/item-00414-10000                       :21761.9373207
message ID:/promote/item-00361-10000                       :21657.4534906
message ID:/promote/item-00281-10000                       :21623.878734
message ID:/promote/item-00473-10000                       :21697.2480418
message ID:/promote/item-00235-10000                       :21656.525694
message ID:/promote/item-00273-10000                       :21784.9086733
message ID:/promote/item-00037-10000                       :21777.6983192
message ID:/promote/item-00169-10000                       :21607.7013741
message ID:/promote/item-00109-10000                       :21640.4679021
message ID:/promote/item-00091-10000                       :21809.1014531
message ID:/promote/item-00202-10000                       :21663.6322201
message ID:/promote/item-00409-10000                       :21739.8992308
message ID:/promote/item-00279-10000                       :21687.7880673
message ID:/promote/item-00468-10000                       :21697.9370703
message ID:/promote/item-00107-10000                       :21622.1472541
message ID:/promote/item-00090-10000                       :21671.308145
message ID:/promote/item-00369-10000                       :21741.5301869
message ID:/promote/item-00138-10000                       :21739.1109086
message ID:/promote/item-00338-10000                       :21665.9456563
message ID:/promote/item-00329-10000                       :21702.9865946
message ID:/promote/item-00193-10000                       :21770.2119032
message ID:/promote/item-00047-10000                       :21731.0464467
message ID:/promote/item-00120-10000                       :21685.2234451
message ID:/promote/item-00479-10000                       :21831.9349775
message ID:/promote/item-00062-10000                       :21820.4001735
message ID:/promote/item-00305-10000                       :21751.1637163
message ID:/promote/item-00382-10000                       :21787.8833361
message ID:/promote/item-00348-10000                       :21691.8421891
message ID:/promote/item-00489-10000                       :21801.0297755
message ID:/promote/item-00055-10000                       :21861.2698573
message ID:/promote/item-00189-10000                       :21687.0980824
message ID:/promote/item-00310-10000                       :21809.2448971
message ID:/promote/item-00186-10000                       :21699.4311035
message ID:/promote/item-00339-10000                       :21830.8433454
message ID:/promote/item-00060-10000                       :21868.6223295
message ID:/promote/item-00326-10000                       :21870.993513
message ID:/promote/item-00048-10000                       :21726.4210405
message ID:/promote/item-00175-10000                       :21868.1170998
message ID:/promote/item-00077-10000                       :21731.4518834
message ID:/promote/item-00029-10000                       :21784.8876448
message ID:/promote/item-00201-10000                       :21730.6767507
message ID:/promote/item-00145-10000                       :21737.7095295
message ID:/promote/item-00158-10000                       :21792.5449983
message ID:/promote/item-00034-10000                       :21713.316449
message ID:/promote/item-00465-10000                       :21773.5317926
message ID:/promote/item-00302-10000                       :21717.7424166
message ID:/promote/item-00183-10000                       :21729.4978481
message ID:/promote/item-00253-10000                       :21765.8054985
message ID:/promote/item-00315-10000                       :21895.0409356
message ID:/promote/item-00379-10000                       :21910.0704153
message ID:/promote/item-00095-10000                       :21727.0062298
message ID:/promote/item-00251-10000                       :21852.8280992
message ID:/promote/item-00084-10000                       :21771.5780705
message ID:/promote/item-00430-10000                       :21735.4238621
message ID:/promote/item-00039-10000                       :21749.2104623
message ID:/promote/item-00011-10000                       :21850.518286
message ID:/promote/item-00018-10000                       :21898.8951769
message ID:/promote/item-00178-10000                       :21839.4690614
message ID:/promote/item-00306-10000                       :21812.4539051
message ID:/promote/item-00260-10000                       :21891.6782217
message ID:/promote/item-00291-10000                       :21787.7911099
message ID:/promote/item-00131-10000                       :21909.991851
message ID:/promote/item-00136-10000                       :21896.3477229
message ID:/promote/item-00013-10000                       :21778.2967052
message ID:/promote/item-00221-10000                       :21876.9654093
message ID:/promote/item-00389-10000                       :21834.4011306
message ID:/promote/item-00381-10000                       :21791.9907732
message ID:/promote/item-00259-10000                       :21931.5893999
message ID:/promote/item-00070-10000                       :21742.9000856
message ID:/promote/item-00344-10000                       :21893.8215575
message ID:/promote/item-00477-10000                       :21811.6087687
message ID:/promote/item-00323-10000                       :21860.6050468
message ID:/promote/item-00434-10000                       :21826.97707
message ID:/promote/item-00289-10000                       :21905.8587788
message ID:/promote/item-00405-10000                       :21881.9955376
message ID:/promote/item-00266-10000                       :21831.1977893
message ID:/promote/item-00149-10000                       :21798.2986149
message ID:/promote/item-00427-10000                       :21821.6809498
message ID:/promote/item-00325-10000                       :21941.243197
message ID:/promote/item-00103-10000                       :21827.7725221
message ID:/promote/item-00152-10000                       :21811.9355303
message ID:/promote/item-00476-10000                       :21857.966348
message ID:/promote/item-00265-10000                       :21831.3456448
message ID:/promote/item-00224-10000                       :21791.4910492
message ID:/promote/item-00422-10000                       :21972.3420464
message ID:/promote/item-00196-10000                       :21802.7266443
message ID:/promote/item-00110-10000                       :21826.5810073
message ID:/promote/item-00342-10000                       :21918.9893949
message ID:/promote/item-00035-10000                       :21860.6852174
message ID:/promote/item-00345-10000                       :21835.2727916
message ID:/promote/item-00128-10000                       :21831.5711925
message ID:/promote/item-00330-10000                       :21800.0496568
message ID:/promote/item-00045-10000                       :21846.9885994
message ID:/promote/item-00007-10000                       :21897.4692688
message ID:/promote/item-00397-10000                       :21812.2489666
message ID:/promote/item-00144-10000                       :21833.8801168
message ID:/promote/item-00020-10000                       :21952.341723
message ID:/promote/item-00264-10000                       :21894.8449921
message ID:/promote/item-00337-10000                       :21857.8141631
message ID:/promote/item-00420-10000                       :21984.5759583
message ID:/promote/item-00171-10000                       :21944.7834314
message ID:/promote/item-00170-10000                       :22021.1725118
message ID:/promote/item-00376-10000                       :21853.2174425
message ID:/promote/item-00198-10000                       :21933.1461493
message ID:/promote/item-00218-10000                       :21892.8705371
message ID:/promote/item-00204-10000                       :21896.6747392
message ID:/promote/item-00270-10000                       :21991.6123144
message ID:/promote/item-00395-10000                       :21949.0520109
message ID:/promote/item-00053-10000                       :22059.3397193
message ID:/promote/item-00359-10000                       :21994.166125
message ID:/promote/item-00068-10000                       :22000.08743
message ID:/promote/item-00104-10000                       :22044.4252068
message ID:/promote/item-00488-10000                       :21998.144485
message ID:/promote/item-00429-10000                       :22026.0766394
message ID:/promote/item-00402-10000                       :22073.5833388
message ID:/promote/item-00353-10000                       :22000.5750716
message ID:/promote/item-00416-10000                       :22069.197499
message ID:/promote/item-00081-10000                       :43183.8727768
message ID:/promote/item-00401-10000                       :43136.2412486
message ID:/promote/item-00332-10000                       :43268.2459565
message ID:/promote/item-00257-10000                       :43361.3188916
message ID:/promote/item-00075-10000                       :43407.6182504
message ID:/promote/item-00311-10000                       :43504.2358322
message ID:/promote/item-00031-10000                       :43447.258197
message ID:/promote/item-00452-10000                       :43633.1110728
message ID:/promote/item-00057-10000                       :43610.0498234
message ID:/promote/item-00425-10000                       :43612.6379613
message ID:/promote/item-00493-10000                       :43700.3193437
message ID:/promote/item-00239-10000                       :43802.6153815
message ID:/promote/item-00357-10000                       :44003.7753459
message ID:/promote/item-00295-10000                       :65673.093449
message ID:/promote/item-00127-10001                       :56.8963098789
message ID:/promote/item-00341-10001                       :128.481306226
message ID:/promote/item-00485-10001                       :15.2025006877
message ID:/promote/item-00290-10001                       :48.129852515
message ID:/promote/item-00421-10001                       :103.266629004
message ID:/promote/item-00125-10001                       :191.080909419
message ID:/promote/item-00386-10001                       :66.4304063456
message ID:/promote/item-00007-10001                       :134.235028822
message ID:/promote/item-00408-10001                       :87.8833306379
message ID:/promote/item-00306-10001                       :138.443665122
message ID:/promote/item-00133-10001                       :116.817756953
message ID:/promote/item-00173-10001                       :175.99870678
message ID:/promote/item-00300-10001                       :185.859161742
message ID:/promote/item-00172-10001                       :283.56034349
message ID:/promote/item-00473-10001                       :227.017321783
message ID:/promote/item-00401-10001                       :139.82492857
message ID:/promote/item-00219-10001                       :241.156735005
message ID:/promote/item-00179-10001                       :179.539497573
message ID:/promote/item-00058-10001                       :261.099021525
message ID:/promote/item-00436-10001                       :175.050828115
message ID:/promote/item-00005-10001                       :255.036899616
message ID:/promote/item-00459-10001                       :286.206686351
message ID:/promote/item-00428-10001                       :158.277859583
message ID:/promote/item-00344-10001                       :292.406197524
message ID:/promote/item-00051-10001                       :278.37455906
message ID:/promote/item-00190-10001                       :250.719515861
message ID:/promote/item-00322-10001                       :277.85682839
message ID:/promote/item-00206-10001                       :402.415175923
message ID:/promote/item-00231-10001                       :275.994298156
message ID:/promote/item-00328-10001                       :342.720021018
message ID:/promote/item-00072-10001                       :379.962948573
message ID:/promote/item-00034-10001                       :289.471009024
message ID:/promote/item-00021-10001                       :312.444120733
message ID:/promote/item-00181-10001                       :506.735449338
message ID:/promote/item-00387-10001                       :466.789525488
message ID:/promote/item-00236-10001                       :394.548051928
message ID:/promote/item-00319-10001                       :385.856779102
message ID:/promote/item-00234-10001                       :525.144329975
message ID:/promote/item-00163-10001                       :417.029276991
message ID:/promote/item-00491-10001                       :480.468985563
message ID:/promote/item-00356-10001                       :415.417545428
message ID:/promote/item-00052-10001                       :433.828820447
message ID:/promote/item-00126-10001                       :432.815454503
message ID:/promote/item-00160-10001                       :505.565456918
message ID:/promote/item-00284-10001                       :443.443303729
message ID:/promote/item-00252-10001                       :498.654048769
message ID:/promote/item-00447-10001                       :540.537241262
message ID:/promote/item-00493-10001                       :510.306223662
message ID:/promote/item-00276-10001                       :528.130638852
message ID:/promote/item-00238-10001                       :647.379666909
message ID:/promote/item-00302-10001                       :582.700176579
message ID:/promote/item-00146-10001                       :629.580044448
message ID:/promote/item-00140-10001                       :702.554673624
message ID:/promote/item-00130-10001                       :769.89579932
message ID:/promote/item-00101-10001                       :763.884435362
message ID:/promote/item-00480-10001                       :902.937415279
message ID:/promote/item-00191-10001                       :1161.47586312
message ID:/promote/item-00117-10001                       :3525.02357387
message ID:/promote/item-00084-10001                       :3523.70671049
message ID:/promote/item-00476-10001                       :3798.93850804
message ID:/promote/item-00182-10001                       :3895.18441983
message ID:/promote/item-00148-10001                       :3784.68929893
message ID:/promote/item-00361-10001                       :3849.22917065
message ID:/promote/item-00334-10001                       :3802.37766403
message ID:/promote/item-00095-10001                       :3785.79502977
message ID:/promote/item-00378-10001                       :3870.62153851
message ID:/promote/item-00103-10001                       :3841.29764215
message ID:/promote/item-00111-10001                       :3922.59283312
message ID:/promote/item-00246-10001                       :3872.73437991
message ID:/promote/item-00008-10001                       :3943.87101678
message ID:/promote/item-00381-10001                       :3860.02565322
message ID:/promote/item-00475-10001                       :3872.53141922
message ID:/promote/item-00456-10001                       :3883.69429193
