The message ID:                                            :   Delay
message ID:/promote/item-00283-10000                       :170.703120501
message ID:/promote/item-00284-10000                       :103.058023729
message ID:/promote/item-00307-10000                       :283.937802474
message ID:/promote/item-00123-10000                       :174.792403733
message ID:/promote/item-00209-10000                       :99.4021328345
message ID:/promote/item-00396-10000                       :178.801289912
message ID:/promote/item-00300-10000                       :204.633241742
message ID:/promote/item-00444-10000                       :177.29848507
message ID:/promote/item-00056-10000                       :153.404115429
message ID:/promote/item-00194-10000                       :128.497853464
message ID:/promote/item-00343-10000                       :293.662025796
message ID:/promote/item-00012-10000                       :143.555209373
message ID:/promote/item-00000-10000                       :129.173788961
message ID:/promote/item-00187-10000                       :247.256200629
message ID:/promote/item-00278-10000                       :294.373884742
message ID:/promote/item-00393-10000                       :114.788448794
message ID:/promote/item-00347-10000                       :178.222225557
message ID:/promote/item-00483-10000                       :194.284237165
message ID:/promote/item-00115-10000                       :166.524979625
message ID:/promote/item-00267-10000                       :171.910309577
message ID:/promote/item-00036-10000                       :287.983656554
message ID:/promote/item-00461-10000                       :266.697501643
message ID:/promote/item-00133-10000                       :173.963996953
message ID:/promote/item-00386-10000                       :168.302406346
message ID:/promote/item-00428-10000                       :133.569059583
message ID:/promote/item-00092-10000                       :266.196622726
message ID:/promote/item-00230-10000                       :236.919954547
message ID:/promote/item-00180-10000                       :114.05531868
message ID:/promote/item-00200-10000                       :255.391333425
message ID:/promote/item-00255-10000                       :218.920374232
message ID:/promote/item-00484-10000                       :168.238663449
message ID:/promote/item-00451-10000                       :168.23927998
message ID:/promote/item-00309-10000                       :158.794259722
message ID:/promote/item-00246-10000                       :203.572139909
message ID:/promote/item-00050-10000                       :290.848003463
message ID:/promote/item-00472-10000                       :297.599981668
message ID:/promote/item-00294-10000                       :202.783748196
message ID:/promote/item-00282-10000                       :243.349307521
message ID:/promote/item-00228-10000                       :191.405587619
message ID:/promote/item-00290-10000                       :182.172092515
message ID:/promote/item-00439-10000                       :293.996212523
message ID:/promote/item-00236-10000                       :197.556051928
message ID:/promote/item-00334-10000                       :156.20198403
message ID:/promote/item-00219-10000                       :243.104575005
message ID:/promote/item-00141-10000                       :285.634567607
message ID:/promote/item-00016-10000                       :254.38098501
message ID:/promote/item-00072-10000                       :241.410948573
message ID:/promote/item-00080-10000                       :184.993127221
message ID:/promote/item-00112-10000                       :219.849299272
message ID:/promote/item-00122-10000                       :283.419414467
message ID:/promote/item-00231-10000                       :141.932538156
message ID:/promote/item-00272-10000                       :159.957701857
message ID:/promote/item-00495-10000                       :157.235867249
message ID:/promote/item-00374-10000                       :156.459164893
message ID:/promote/item-00415-10000                       :161.774175092
message ID:/promote/item-00086-10000                       :161.857038578
message ID:/promote/item-00440-10000                       :249.93585236
message ID:/promote/item-00212-10000                       :256.863643515
message ID:/promote/item-00464-10000                       :176.281474242
message ID:/promote/item-00002-10000                       :279.324095956
message ID:/promote/item-00317-10000                       :263.492307662
message ID:/promote/item-00467-10000                       :296.104271551
message ID:/promote/item-00021-10000                       :143.471320733
message ID:/promote/item-00373-10000                       :306.15655066
message ID:/promote/item-00280-10000                       :309.205669113
message ID:/promote/item-00247-10000                       :209.856125282
message ID:/promote/item-00177-10000                       :148.439832876
message ID:/promote/item-00156-10000                       :234.694645256
message ID:/promote/item-00349-10000                       :250.585856209
message ID:/promote/item-00119-10000                       :247.436597243
message ID:/promote/item-00124-10000                       :302.52734316
message ID:/promote/item-00185-10000                       :259.797064845
message ID:/promote/item-00304-10000                       :214.725758711
message ID:/promote/item-00079-10000                       :151.336850544
message ID:/promote/item-00390-10000                       :284.877933509
message ID:/promote/item-00101-10000                       :153.887955362
message ID:/promote/item-00147-10000                       :243.009769593
message ID:/promote/item-00388-10000                       :303.411859349
message ID:/promote/item-00026-10000                       :292.838773524
message ID:/promote/item-00004-10000                       :316.704752342
message ID:/promote/item-00118-10000                       :157.117380153
message ID:/promote/item-00354-10000                       :246.501857832
message ID:/promote/item-00074-10000                       :293.907541093
message ID:/promote/item-00487-10000                       :296.071248592
message ID:/promote/item-00190-10000                       :176.774555861
message ID:/promote/item-00335-10000                       :316.902514665
message ID:/promote/item-00320-10000                       :264.6753007
message ID:/promote/item-00213-10000                       :155.230094056
message ID:/promote/item-00044-10000                       :233.066250425
message ID:/promote/item-00073-10000                       :319.468941429
message ID:/promote/item-00351-10000                       :252.512340965
message ID:/promote/item-00184-10000                       :317.890459178
message ID:/promote/item-00406-10000                       :346.871298994
message ID:/promote/item-00098-10000                       :186.701340592
message ID:/promote/item-00033-10000                       :183.241395714
message ID:/promote/item-00375-10000                       :329.54541824
message ID:/promote/item-00268-10000                       :331.26235478
message ID:/promote/item-00167-10000                       :262.987969497
message ID:/promote/item-00441-10000                       :229.409762908
message ID:/promote/item-00054-10000                       :248.820389815
message ID:/promote/item-00097-10000                       :205.261889954
message ID:/promote/item-00460-10000                       :168.460816397
message ID:/promote/item-00491-10000                       :258.063865563
message ID:/promote/item-00327-10000                       :332.750332758
message ID:/promote/item-00497-10000                       :174.438933087
message ID:/promote/item-00195-10000                       :229.717274068
message ID:/promote/item-00372-10000                       :190.343668242
message ID:/promote/item-00244-10000                       :287.224004907
message ID:/promote/item-00449-10000                       :346.992233524
message ID:/promote/item-00207-10000                       :210.602346105
message ID:/promote/item-00392-10000                       :197.544024628
message ID:/promote/item-00410-10000                       :214.580761176
message ID:/promote/item-00433-10000                       :206.404046751
message ID:/promote/item-00166-10000                       :280.378535354
message ID:/promote/item-00129-10000                       :217.416657174
message ID:/promote/item-00384-10000                       :370.890355171
message ID:/promote/item-00368-10000                       :210.622997352
message ID:/promote/item-00321-10000                       :290.983237485
message ID:/promote/item-00071-10000                       :355.14098125
message ID:/promote/item-00040-10000                       :187.669209582
message ID:/promote/item-00356-10000                       :197.229065428
message ID:/promote/item-00030-10000                       :280.94959666
message ID:/promote/item-00160-10000                       :262.300176918
message ID:/promote/item-00188-10000                       :286.635398128
message ID:/promote/item-00168-10000                       :255.543629588
message ID:/promote/item-00205-10000                       :269.421719457
message ID:/promote/item-00126-10000                       :202.639774503
message ID:/promote/item-00328-10000                       :269.952661018
message ID:/promote/item-00470-10000                       :257.223485955
message ID:/promote/item-00319-10000                       :257.278859102
message ID:/promote/item-00043-10000                       :313.628294565
message ID:/promote/item-00206-10000                       :344.639495923
message ID:/promote/item-00308-10000                       :316.619043817
message ID:/promote/item-00485-10000                       :260.381380688
message ID:/promote/item-00475-10000                       :257.550619224
message ID:/promote/item-00411-10000                       :239.2188566
message ID:/promote/item-00271-10000                       :218.646653868
message ID:/promote/item-00042-10000                       :287.613985558
message ID:/promote/item-00394-10000                       :256.359821083
message ID:/promote/item-00151-10000                       :236.52491504
message ID:/promote/item-00046-10000                       :255.212436278
message ID:/promote/item-00161-10000                       :321.79215688
message ID:/promote/item-00366-10000                       :274.041000395
message ID:/promote/item-00242-10000                       :277.025795315
message ID:/promote/item-00346-10000                       :236.054338948
message ID:/promote/item-00106-10000                       :319.029127444
message ID:/promote/item-00019-10000                       :253.042772616
message ID:/promote/item-00010-10000                       :280.047514526
message ID:/promote/item-00096-10000                       :234.207552197
message ID:/promote/item-00336-10000                       :272.31072201
message ID:/promote/item-00250-10000                       :277.576577709
message ID:/promote/item-00199-10000                       :318.623735006
message ID:/promote/item-00063-10000                       :399.689419934
message ID:/promote/item-00006-10000                       :408.572825372
message ID:/promote/item-00088-10000                       :274.482294587
message ID:/promote/item-00105-10000                       :284.337235342
message ID:/promote/item-00360-10000                       :303.361327226
message ID:/promote/item-00117-10000                       :302.025813868
message ID:/promote/item-00486-10000                       :329.644189539
message ID:/promote/item-00237-10000                       :327.160410487
message ID:/promote/item-00438-10000                       :384.863633723
message ID:/promote/item-00312-10000                       :255.090479486
message ID:/promote/item-00403-10000                       :294.190298682
message ID:/promote/item-00087-10000                       :447.511905906
message ID:/promote/item-00453-10000                       :345.557877332
message ID:/promote/item-00482-10000                       :382.531384013
message ID:/promote/item-00064-10000                       :429.267808554
message ID:/promote/item-00009-10000                       :386.016542252
message ID:/promote/item-00216-10000                       :280.613448638
message ID:/promote/item-00113-10000                       :418.475548472
message ID:/promote/item-00254-10000                       :298.123361835
message ID:/promote/item-00052-10000                       :288.253780447
message ID:/promote/item-00203-10000                       :291.889375373
message ID:/promote/item-00173-10000                       :378.43422678
message ID:/promote/item-00408-10000                       :320.925570638
message ID:/promote/item-00049-10000                       :403.535323062
message ID:/promote/item-00399-10000                       :366.980503258
message ID:/promote/item-00456-10000                       :350.695571928
message ID:/promote/item-00003-10000                       :314.142383837
message ID:/promote/item-00447-10000                       :365.348761262
message ID:/promote/item-00400-10000                       :442.340361559
message ID:/promote/item-00154-10000                       :335.605627069
message ID:/promote/item-00436-10000                       :355.864588115
message ID:/promote/item-00215-10000                       :450.142052446
message ID:/promote/item-00111-10000                       :470.702273119
message ID:/promote/item-00062-10001                       :41.0126535322
message ID:/promote/item-00463-10001                       :42.5633227198
message ID:/promote/item-00404-10001                       :87.555160273
message ID:/promote/item-00419-10001                       :90.7723827336
message ID:/promote/item-00121-10001                       :101.87028505
message ID:/promote/item-00112-10001                       :38.4224192715
message ID:/promote/item-00136-10001                       :106.99284289
message ID:/promote/item-00044-10001                       :61.2454504247
message ID:/promote/item-00047-10001                       :68.0266067151
message ID:/promote/item-00055-10001                       :183.267297346
message ID:/promote/item-00481-10001                       :160.01284536
message ID:/promote/item-00184-10001                       :169.877659178
message ID:/promote/item-00499-10001                       :105.041749996
message ID:/promote/item-00020-10001                       :170.741402997
message ID:/promote/item-00082-10001                       :201.52189208
message ID:/promote/item-00487-10001                       :196.272528592
message ID:/promote/item-00444-10001                       :129.64312507
message ID:/promote/item-00422-10001                       :264.996766402
message ID:/promote/item-00085-10001                       :182.383067862
message ID:/promote/item-00071-10001                       :258.80018125
message ID:/promote/item-00374-10001                       :121.907484893
message ID:/promote/item-00034-10001                       :118.312929024
message ID:/promote/item-00007-10001                       :207.099988822
message ID:/promote/item-00127-10001                       :292.740789879
message ID:/promote/item-00211-10001                       :298.653271567
message ID:/promote/item-00016-10001                       :272.96658501
message ID:/promote/item-00249-10001                       :150.789664351
message ID:/promote/item-00169-10001                       :151.687614088
message ID:/promote/item-00219-10001                       :277.721855005
message ID:/promote/item-00322-10001                       :204.17970839
message ID:/promote/item-00331-10001                       :281.39676524
message ID:/promote/item-00495-10001                       :218.232347249
message ID:/promote/item-00029-10001                       :286.314204814
message ID:/promote/item-00460-10001                       :217.771536397
message ID:/promote/item-00410-10001                       :275.833881176
message ID:/promote/item-00123-10001                       :325.367763733
message ID:/promote/item-00320-10001                       :368.1261807
message ID:/promote/item-00120-10001                       :316.224725082
message ID:/promote/item-00239-10001                       :398.013461507
message ID:/promote/item-00151-10001                       :331.96555504
message ID:/promote/item-00097-10001                       :339.881409954
message ID:/promote/item-00064-10001                       :478.837408554
message ID:/promote/item-00347-10001                       :381.687185557
message ID:/promote/item-00143-10001                       :353.588400536
message ID:/promote/item-00183-10001                       :385.502648125
message ID:/promote/item-00352-10001                       :501.272213841
message ID:/promote/item-00339-10001                       :515.640145431
message ID:/promote/item-00365-10001                       :399.345468717
message ID:/promote/item-00368-10001                       :414.654677352
message ID:/promote/item-00491-10001                       :476.485625563
message ID:/promote/item-00466-10001                       :436.019608016
message ID:/promote/item-00427-10001                       :471.503989813
message ID:/promote/item-00074-10001                       :567.106901093
message ID:/promote/item-00416-10001                       :520.164858999
message ID:/promote/item-00223-10001                       :603.21320405
message ID:/promote/item-00188-10001                       :536.662278128
message ID:/promote/item-00393-10001                       :454.695968794
message ID:/promote/item-00350-10001                       :564.887999818
message ID:/promote/item-00159-10001                       :495.543891637
message ID:/promote/item-00168-10001                       :525.557069588
message ID:/promote/item-00346-10001                       :508.425538948
message ID:/promote/item-00088-10001                       :541.574454587
message ID:/promote/item-00129-10001                       :528.586897174
message ID:/promote/item-00075-10001                       :623.802570447
message ID:/promote/item-00336-10001                       :689.33472201
message ID:/promote/item-00375-10001                       :859.57261824
message ID:/promote/item-00263-10000                       :21544.0629203
message ID:/promote/item-00164-10000                       :21548.9827598
message ID:/promote/item-00497-10001                       :3993.24853309
message ID:/promote/item-00211-10000                       :21663.6321516
message ID:/promote/item-00250-10001                       :4058.99129771
message ID:/promote/item-00304-10001                       :4077.91903871
message ID:/promote/item-00200-10001                       :4145.08733343
message ID:/promote/item-00432-10001                       :4117.17366361
message ID:/promote/item-00442-10001                       :4029.06694559
message ID:/promote/item-00114-10001                       :4073.82424323
message ID:/promote/item-00418-10001                       :4194.93656826
message ID:/promote/item-00458-10000                       :21711.3627747
message ID:/promote/item-00014-10000                       :21599.9964746
message ID:/promote/item-00203-10001                       :4041.71753537
message ID:/promote/item-00131-10001                       :4199.98705096
message ID:/promote/item-00057-10001                       :4163.84854341
message ID:/promote/item-00357-10001                       :4141.22942586
message ID:/promote/item-00249-10000                       :21532.1931844
message ID:/promote/item-00182-10000                       :21664.5197798
message ID:/promote/item-00285-10000                       :21617.3275117
message ID:/promote/item-00310-10001                       :4168.53993707
message ID:/promote/item-00386-10001                       :4090.69664635
message ID:/promote/item-00411-10001                       :4076.5366166
message ID:/promote/item-00265-10001                       :4095.94052476
message ID:/promote/item-00049-10001                       :4159.20348306
message ID:/promote/item-00222-10000                       :21727.8276631
message ID:/promote/item-00121-10000                       :21706.201805
message ID:/promote/item-00407-10000                       :21666.9422934
message ID:/promote/item-00066-10001                       :4111.41758425
message ID:/promote/item-00471-10001                       :4234.07723225
message ID:/promote/item-00446-10000                       :21685.7759666
message ID:/promote/item-00107-10001                       :4048.81797414
message ID:/promote/item-00451-10001                       :4108.73879998
message ID:/promote/item-00012-10001                       :4097.72640937
message ID:/promote/item-00261-10001                       :4097.23578393
message ID:/promote/item-00243-10001                       :4222.90391292
message ID:/promote/item-00413-10001                       :4072.91404274
message ID:/promote/item-00192-10001                       :4065.66438315
message ID:/promote/item-00257-10001                       :4129.31441156
message ID:/promote/item-00283-10001                       :4139.0215205
message ID:/promote/item-00469-10000                       :21706.1773225
message ID:/promote/item-00026-10001                       :4215.86629352
message ID:/promote/item-00156-10001                       :4165.48440526
message ID:/promote/item-00083-10001                       :4082.30383214
message ID:/promote/item-00140-10001                       :4105.62091362
message ID:/promote/item-00225-10001                       :4226.34337534
message ID:/promote/item-00319-10001                       :4137.1060591
message ID:/promote/item-00115-10001                       :4131.96561963
message ID:/promote/item-00369-10001                       :4188.49818687
message ID:/promote/item-00414-10000                       :21763.9558807
message ID:/promote/item-00101-10001                       :4089.94107536
message ID:/promote/item-00281-10000                       :21623.166734
message ID:/promote/item-00361-10000                       :21660.1014906
message ID:/promote/item-00321-10001                       :4184.06387749
message ID:/promote/item-00190-10001                       :4106.57839586
message ID:/promote/item-00221-10001                       :4218.19900925
message ID:/promote/item-00363-10000                       :21647.4262916
message ID:/promote/item-00473-10000                       :21699.3837218
message ID:/promote/item-00273-10000                       :21776.9086733
message ID:/promote/item-00333-10001                       :4147.16175669
message ID:/promote/item-00309-10001                       :4129.75841972
message ID:/promote/item-00240-10000                       :21587.7375216
message ID:/promote/item-00095-10001                       :4102.06126977
message ID:/promote/item-00256-10000                       :21596.2888634
message ID:/promote/item-00004-10001                       :4264.02187234
message ID:/promote/item-00435-10001                       :4277.03692912
message ID:/promote/item-00073-10001                       :4258.37262143
message ID:/promote/item-00335-10001                       :4262.30283467
message ID:/promote/item-00109-10000                       :21624.4899821
message ID:/promote/item-00446-10001                       :4233.92412658
message ID:/promote/item-00394-10001                       :4149.13198108
message ID:/promote/item-00229-10001                       :4147.62706118
message ID:/promote/item-00356-10001                       :4109.36154543
message ID:/promote/item-00425-10001                       :4179.82388127
message ID:/promote/item-00080-10001                       :4160.06384722
message ID:/promote/item-00037-10000                       :21782.9991192
message ID:/promote/item-00469-10001                       :4241.17316249
message ID:/promote/item-00172-10001                       :4274.87170349
message ID:/promote/item-00351-10001                       :4203.39906096
message ID:/promote/item-00323-10001                       :4215.84792681
message ID:/promote/item-00218-10001                       :4142.23469709
message ID:/promote/item-00210-10001                       :4108.59130705
message ID:/promote/item-00415-10001                       :4141.78057509
message ID:/promote/item-00493-10001                       :4132.37246366
message ID:/promote/item-00316-10001                       :4229.76964284
message ID:/promote/item-00084-10001                       :4167.90095049
message ID:/promote/item-00378-10001                       :4204.25641851
message ID:/promote/item-00452-10001                       :4279.17475279
message ID:/promote/item-00436-10001                       :4161.73786811
message ID:/promote/item-00244-10001                       :4224.77856491
message ID:/promote/item-00248-10001                       :4255.24469417
message ID:/promote/item-00048-10000                       :21648.5058405
message ID:/promote/item-00431-10001                       :4296.41701792
message ID:/promote/item-00099-10001                       :4305.43155825
message ID:/promote/item-00327-10001                       :4275.63257276
message ID:/promote/item-00142-10001                       :4277.88830793
message ID:/promote/item-00409-10000                       :21737.8573108
message ID:/promote/item-00396-10001                       :4196.54624991
message ID:/promote/item-00205-10001                       :4197.95611946
message ID:/promote/item-00187-10001                       :4257.92660063
message ID:/promote/item-00426-10001                       :4206.91206979
message ID:/promote/item-00388-10001                       :4276.49121935
message ID:/promote/item-00270-10001                       :4248.95183436
message ID:/promote/item-00212-10001                       :4242.18588351
message ID:/promote/item-00398-10001                       :4315.58935397
message ID:/promote/item-00279-10000                       :21688.8223073
message ID:/promote/item-00492-10001                       :4253.44835587
message ID:/promote/item-00051-10001                       :4224.91119906
message ID:/promote/item-00246-10001                       :4206.30653991
message ID:/promote/item-00292-10001                       :4317.62291401
message ID:/promote/item-00035-10001                       :4195.57545736
message ID:/promote/item-00254-10001                       :4150.55952183
message ID:/promote/item-00150-10001                       :4215.10633307
message ID:/promote/item-00181-10001                       :4318.80328934
message ID:/promote/item-00091-10000                       :21818.5520131
message ID:/promote/item-00380-10001                       :4196.80894698
message ID:/promote/item-00366-10001                       :4191.3619604
message ID:/promote/item-00443-10001                       :4204.65894209
message ID:/promote/item-00369-10000                       :21738.5394669
message ID:/promote/item-00202-10000                       :21673.4418201
message ID:/promote/item-00457-10001                       :4245.71787186
message ID:/promote/item-00461-10001                       :4283.05846164
message ID:/promote/item-00038-10001                       :4185.43023193
message ID:/promote/item-00344-10001                       :4272.48875752
message ID:/promote/item-00468-10000                       :21705.5565903
message ID:/promote/item-00107-10000                       :21629.1802141
message ID:/promote/item-00147-10001                       :4230.43952959
message ID:/promote/item-00161-10001                       :4245.14287688
message ID:/promote/item-00295-10001                       :4169.158409
message ID:/promote/item-00025-10001                       :4197.34530621
message ID:/promote/item-00232-10001                       :4257.25253248
message ID:/promote/item-00138-10000                       :21740.0174686
message ID:/promote/item-00338-10000                       :21664.7786163
message ID:/promote/item-00153-10001                       :4186.42206062
message ID:/promote/item-00259-10001                       :4325.29083992
message ID:/promote/item-00081-10001                       :4203.95789685
message ID:/promote/item-00224-10001                       :4150.09328922
message ID:/promote/item-00177-10001                       :4145.34703288
message ID:/promote/item-00307-10001                       :4321.46420247
message ID:/promote/item-00382-10000                       :21767.9034961
message ID:/promote/item-00297-10001                       :4210.59416017
message ID:/promote/item-00260-10001                       :4299.78862171
message ID:/promote/item-00036-10001                       :4315.32509655
message ID:/promote/item-00479-10000                       :21817.7612175
message ID:/promote/item-00091-10001                       :4333.25153315
message ID:/promote/item-00293-10001                       :4212.98410411
message ID:/promote/item-00010-10001                       :4209.21135453
message ID:/promote/item-00023-10001                       :4306.5623188
message ID:/promote/item-00014-10001                       :4219.23103459
message ID:/promote/item-00377-10001                       :4208.29123834
message ID:/promote/item-00169-10000                       :21644.0034541
message ID:/promote/item-00087-10001                       :4335.21078591
message ID:/promote/item-00450-10001                       :4187.55914325
message ID:/promote/item-00329-10000                       :21708.0061146
message ID:/promote/item-00193-10000                       :21770.3770232
message ID:/promote/item-00371-10001                       :4336.71995198
